Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63
101.889709,102.046608,101.808327,102.166718,102.118507,102.164703,102.157272,101.922714,102.335266,102.221291,101.889374,101.989868,101.898880,101.832146,101.835098,102.197319,102.388809,102.270065,101.820145,102.230743,102.132637,102.203590,102.311295,101.872772,102.195663,102.196381,104.730637,102.200287,101.942947,102.136688,102.237167,102.270256,102.324936,102.314926,102.173080,102.213829,102.267456,102.237640,102.240898,102.240715,102.400856,102.274834,102.241219,102.319626,102.259850,102.247711,102.220360,102.302650,102.373093,102.351425,102.357712,102.250641,102.322487,102.238731,103.565292,102.269951,102.399437,102.396675,102.364922,102.365067,102.347054,102.202599,102.320839,102.225975
101.889374,102.049072,101.809151,102.167068,102.120651,102.165047,102.156464,101.923065,102.334587,102.220612,101.889046,101.989380,101.898544,101.832474,101.835289,102.196983,102.389145,102.269722,101.820145,102.229408,102.132301,102.202766,102.311630,101.873123,102.195992,102.196060,104.732849,102.201118,101.942947,102.137024,102.238007,102.269798,102.324593,102.314590,102.172295,102.213829,102.267792,102.237640,102.240898,102.241051,102.400856,102.274834,102.241219,102.319626,102.259201,102.247047,102.219887,102.302994,102.374252,102.350418,102.358040,102.250298,102.322151,102.238937,103.562965,102.270424,102.399437,102.395683,102.364922,102.363548,102.347397,102.202927,102.320839,102.225647
101.889709,102.048744,101.809486,102.166718,102.120003,102.164375,102.156799,101.923721,102.334587,102.220612,101.888718,101.990532,101.898880,101.832146,101.834618,102.196983,102.387955,102.268562,101.819809,102.229408,102.131622,102.202431,102.311630,101.872772,102.195992,102.195724,104.732162,102.201782,101.943588,102.137024,102.237503,102.269135,102.324936,102.315414,102.172729,102.213829,102.266983,102.237640,102.240898,102.240715,102.400856,102.273972,102.242416,102.319977,102.258377,102.246704,102.219551,102.302994,102.373917,102.350418,102.358376,102.250298,102.321487,102.238937,103.553665,102.271088,102.399437,102.395340,102.365715,102.362892,102.347397,102.202599,102.320702,102.225319
101.889374,102.048409,101.809486,102.166382,102.118843,102.164040,102.157951,101.923721,102.334587,102.219467,101.887169,101.989723,101.899216,101.831474,101.834282,102.196983,102.388809,102.268234,101.819473,102.231407,102.130966,102.202431,102.311966,101.872772,102.195663,102.195389,104.729111,102.200447,101.944778,102.137352,102.237839,102.269135,102.324593,102.315750,102.171951,102.213829,102.268135,102.238312,102.240562,102.240059,102.401199,102.273636,102.241882,102.319977,102.259537,102.246376,102.220360,102.303329,102.373573,102.349274,102.358376,102.251419,102.321487,102.238937,103.534706,102.270752,102.398300,102.394691,102.365379,102.362549,102.347397,102.202263,102.320702,102.225647
101.888702,102.048409,101.809486,102.167404,102.118507,102.163368,102.158287,101.923721,102.333923,102.219803,101.886856,101.990395,101.899040,101.832474,101.834282,102.196983,102.388138,102.267899,101.819618,102.231735,102.130486,102.201736,102.311142,101.873123,102.195663,102.194733,104.727417,102.199783,101.944450,102.137024,102.238503,102.269135,102.324593,102.316429,102.171265,102.212997,102.267792,102.239639,102.240379,102.240059,102.400681,102.274307,102.241547,102.320305,102.259537,102.247047,102.220695,102.303329,102.373573,102.348274,102.358536,102.251762,102.322151,102.239273,103.513748,102.271088,102.398766,102.394691,102.365379,102.362221,102.347733,102.202599,102.321182,102.224983
101.889374,102.048744,101.808815,102.166901,102.118843,102.163368,102.158951,101.924072,102.333923,102.219467,101.888374,101.991074,101.898712,101.833145,101.833427,102.196655,102.388809,102.267899,101.819946,102.231735,102.131302,102.202431,102.310814,101.873901,102.195343,102.194077,104.725380,102.200119,101.943802,102.136688,102.238503,102.269135,102.325745,102.316765,102.171600,102.213333,102.268471,102.240509,102.241051,102.239723,102.400681,102.275513,102.240875,102.319626,102.260185,102.248383,102.222160,102.303665,102.374718,102.349419,102.358040,102.252121,102.322487,102.239273,103.503311,102.270287,102.398766,102.394363,102.365379,102.362221,102.347733,102.203270,102.320839,102.225319
101.889374,102.048744,101.810013,102.166237,102.118507,102.164375,102.157806,101.923721,102.334694,102.219803,101.889046,101.991074,101.898712,101.833961,101.833427,102.196327,102.388474,102.267227,101.819618,102.232742,102.130966,102.203110,102.311966,101.873123,102.195992,102.194077,104.724350,102.201286,101.943481,102.136688,102.238503,102.269455,102.325745,102.315941,102.170914,102.213333,102.268471,102.240509,102.240707,102.240059,102.400352,102.276192,102.241219,102.319290,102.260849,102.249535,102.221703,102.304474,102.375381,102.349419,102.358376,102.252121,102.322151,102.238609,103.497986,102.270950,102.398087,102.394028,102.365044,102.362892,102.347305,102.202927,102.320511,102.224983
101.889038,102.048065,101.809677,102.167740,102.118843,102.165382,102.157806,101.923721,102.333588,102.220474,101.890373,101.990395,101.899040,101.832817,101.833427,102.196327,102.388474,102.267227,101.819946,102.232742,102.131302,102.202431,102.312302,101.873123,102.195343,102.193733,104.723000,102.201950,101.943802,102.136688,102.239166,102.269135,102.326088,102.316429,102.171700,102.213333,102.268135,102.240173,102.240707,102.240059,102.400024,102.276192,102.241219,102.318604,102.260712,102.248383,102.222038,102.303665,102.375053,102.350090,102.359886,102.251419,102.322815,102.238609,103.493324,102.270950,102.398087,102.394028,102.365044,102.362892,102.348083,102.202599,102.319832,102.224319
101.889374,102.047409,101.809349,102.167740,102.117348,102.165382,102.158478,101.923721,102.333694,102.220139,101.890045,101.990730,101.899536,101.833290,101.833763,102.195992,102.387466,102.266891,101.819946,102.233078,102.131622,102.202766,102.312622,101.872772,102.196785,102.194077,104.721634,102.201447,101.944122,102.135208,102.239166,102.268784,102.326759,102.315941,102.170914,102.213669,102.268135,102.241501,102.241905,102.241188,102.401199,102.276192,102.241882,102.317932,102.261520,102.248718,102.222038,102.305161,102.374718,102.350906,102.359886,102.250641,102.323807,102.239273,103.499313,102.270615,102.398087,102.394363,102.365379,102.363220,102.348526,102.203934,102.319496,102.224319
101.889374,102.048065,101.808670,102.167404,102.117668,102.165382,102.158951,101.924072,102.333359,102.220139,101.890373,101.990730,101.898376,101.833290,101.833427,102.196655,102.387802,102.266556,101.819618,102.234406,102.131622,102.202766,102.312622,101.872772,102.196457,102.194412,104.722305,102.202621,101.943802,102.135544,102.239502,102.267303,102.326759,102.315941,102.171349,102.213669,102.267662,102.240829,102.241905,102.241852,102.400856,102.277016,102.241547,102.318436,102.261520,102.249054,102.222496,102.304825,102.373917,102.351570,102.359886,102.250641,102.323807,102.239418,103.508629,102.270615,102.398087,102.394028,102.365715,102.364220,102.348526,102.204277,102.319168,102.225189
101.889038,102.048409,101.809006,102.166718,102.117020,102.165047,102.157951,101.923386,102.333359,102.220612,101.889709,101.991882,101.898376,101.833618,101.833427,102.196983,102.388138,102.266556,101.819946,102.232300,102.132095,102.202766,102.312622,101.872437,102.195007,102.194412,104.725037,102.202621,101.944366,102.135208,102.239502,102.268448,102.327103,102.315941,102.171700,102.212997,102.267990,102.241173,102.241905,102.240852,102.401527,102.276192,102.241219,102.317245,102.262680,102.249054,102.221703,102.305496,102.374252,102.352066,102.359215,102.250984,102.322815,102.238731,103.532570,102.271286,102.398087,102.394691,102.366051,102.364731,102.348526,102.203598,102.319496,102.224983
101.888702,102.048065,101.808144,102.166054,102.117348,102.164375,102.158951,101.921875,102.332565,102.219467,101.889374,101.992210,101.899536,101.833618,101.833092,102.196655,102.388138,102.266891,101.819946,102.224960,102.132416,102.202431,102.313087,101.872437,102.195007,102.194077,104.730469,102.202621,101.944122,102.136024,102.239166,102.268448,102.326622,102.315941,102.172043,102.213333,102.268333,102.240829,102.241905,102.240189,102.401871,102.277687,102.240875,102.318092,102.263351,102.249863,102.221703,102.306519,102.375946,102.352394,102.359215,102.250641,102.322151,102.238396,103.557846,102.271286,102.397751,102.394363,102.366379,102.363220,102.348419,102.202103,102.320175,102.224319
101.889847,102.049072,101.807320,102.166054,102.117020,102.164375,102.158615,101.921875,102.332230,102.220139,101.889870,101.992210,101.899216,101.833290,101.833427,102.196983,102.388138,102.267899,101.819618,102.219643,102.131622,102.203911,102.314255,101.872437,102.195007,102.194412,104.735229,102.200119,101.944450,102.135696,102.239166,102.268784,102.325272,102.316269,102.172836,102.213333,102.268471,102.240829,102.241570,102.239059,102.401527,102.278030,102.240540,102.318771,102.263672,102.249535,102.222374,102.306839,102.375946,102.352394,102.359886,102.251671,102.321815,102.237732,103.574806,102.271950,102.398087,102.393227,102.367538,102.364395,102.349556,102.203598,102.320351,102.224319
101.889847,102.049416,101.808487,102.165710,102.116684,102.164375,102.159622,101.922546,102.331909,102.219467,101.889374,101.992546,101.899536,101.833961,101.833092,102.196327,102.388138,102.267563,101.819138,102.213646,102.131302,102.204269,102.314255,101.871315,102.195007,102.194733,104.741005,102.197441,101.944679,102.136024,102.239502,102.269135,102.325951,102.317276,102.173187,102.212997,102.268799,102.241501,102.241234,102.239845,102.401199,102.278030,102.241409,102.318771,102.263672,102.248856,102.223038,102.306519,102.376060,102.352394,102.359886,102.251335,102.321487,102.237396,103.576462,102.271950,102.397751,102.393562,102.366722,102.364731,102.349556,102.202927,102.321014,102.224655
101.889847,102.050079,101.809151,102.166382,102.116684,102.163696,102.160629,101.922546,102.332680,102.219467,101.889374,101.992546,101.900200,101.834290,101.833763,102.196327,102.387802,102.267899,101.819138,102.204330,102.130966,102.204132,102.313087,101.871315,102.195343,102.195068,104.745773,102.191116,101.944450,102.137024,102.239822,102.269455,102.325951,102.316940,102.172379,102.212997,102.269478,102.241173,102.241234,102.240189,102.401199,102.278030,102.241745,102.318771,102.263672,102.248039,102.223038,102.306839,102.375725,102.353065,102.360214,102.250984,102.321487,102.237732,103.557175,102.272285,102.397751,102.393898,102.366722,102.364395,102.349556,102.202927,102.321510,102.224319
101.890511,102.050415,101.809151,102.166382,102.117020,102.163231,102.160294,101.923218,102.330894,102.219803,101.889709,101.992546,101.899879,101.833618,101.834427,102.195656,102.388138,102.267563,101.819946,102.189369,102.130966,102.204132,102.313087,101.872437,102.195663,102.195389,104.748672,102.183121,101.943802,102.137672,102.241158,102.268784,102.325607,102.317276,102.172379,102.212662,102.269142,102.241173,102.240898,102.239845,102.402405,102.278366,102.240875,102.319115,102.265343,102.250397,102.223831,102.306168,102.376740,102.353065,102.360710,102.250984,102.320152,102.237061,103.546860,102.272934,102.398087,102.394363,102.366379,102.364395,102.349899,102.202927,102.322517,102.224655
101.891190,102.050079,101.808815,102.166718,102.117020,102.164040,102.160294,101.922882,102.331680,102.220612,101.889046,101.993225,101.900200,101.833290,101.834427,102.195992,102.388474,102.268387,101.820274,102.176056,102.130966,102.204132,102.313416,101.873123,102.195663,102.195068,104.756310,102.176117,101.944122,102.137352,102.240822,102.269585,102.326759,102.318108,102.170914,102.212326,102.268799,102.240173,102.241234,102.239517,102.402733,102.278366,102.242081,102.319450,102.266830,102.256912,102.222702,102.305496,102.376740,102.353065,102.360039,102.252014,102.319168,102.235725,103.556503,102.273605,102.398430,102.393898,102.366379,102.364395,102.349899,102.203598,102.322517,102.224983
101.891190,102.049751,101.808815,102.167068,102.117020,102.163696,102.160294,101.922882,102.331566,102.220947,101.888718,101.993225,101.900528,101.834770,101.834427,102.196655,102.388474,102.268234,101.819946,102.171394,102.131302,102.204941,102.313751,101.873795,102.195007,102.195290,104.751205,102.171951,101.943909,102.137352,102.241158,102.268784,102.327438,102.318443,102.172379,102.212662,102.268471,102.240173,102.240898,102.239517,102.403076,102.278030,102.241745,102.319450,102.271812,102.265633,102.222702,102.305161,102.377754,102.352913,102.360374,102.252365,102.320335,102.235725,103.461731,102.275398,102.398766,102.395012,102.366722,102.364395,102.349899,102.204277,102.322861,102.223984
101.890854,102.049751,101.808815,102.167404,102.118019,102.163368,102.160629,101.923721,102.331909,102.221626,101.889046,101.992889,101.900200,101.833961,101.834099,102.196655,102.388474,102.267899,101.819283,102.227959,102.130966,102.205627,102.313751,101.874130,102.195663,102.195290,104.652969,102.173294,101.945419,102.137672,102.242325,102.269585,102.327438,102.317764,102.171951,102.213333,102.268471,102.240509,102.240562,102.240982,102.403076,102.278542,102.242081,102.319786,102.275146,102.268173,102.223038,102.305161,102.377754,102.352570,102.360710,102.251671,102.321327,102.236389,103.247925,102.274742,102.398766,102.395012,102.366379,102.365067,102.349899,102.203598,102.321846,102.224319
101.890854,102.049072,101.808144,102.168198,102.117348,102.163696,102.161781,101.923386,102.332230,102.221626,101.888718,101.992889,101.899879,101.834435,101.834099,102.196655,102.388474,102.266891,101.819283,102.315155,102.131973,102.204605,102.312950,101.874130,102.195992,102.194733,104.456100,102.185944,101.945740,102.137192,102.242325,102.269913,102.327438,102.316940,102.173080,102.212997,102.268799,102.240173,102.239227,102.241188,102.403404,102.278542,102.242416,102.319450,102.283615,102.260941,102.222702,102.304825,102.377403,102.352570,102.360710,102.251762,102.322777,102.237061,102.982262,102.274078,102.399101,102.395340,102.366722,102.365067,102.350243,102.203270,102.321182,102.223984
101.889374,102.048409,101.808670,102.168198,102.117020,102.163696,102.160965,101.923065,102.332916,102.221291,101.888046,101.992210,101.899536,101.834435,101.833763,102.196655,102.388138,102.268387,101.819618,102.330124,102.132637,102.204605,102.311966,101.874130,102.195343,102.195068,104.314682,102.251442,101.945740,102.138008,102.241989,102.270256,102.327782,102.317108,102.172295,102.212662,102.268471,102.240509,102.237213,102.240852,102.403404,102.277351,102.242416,102.319588,102.319496,102.256912,102.222702,102.304474,102.378090,102.352242,102.360710,102.251419,102.322990,102.237061,102.805054,102.272934,102.398766,102.395683,102.367882,102.365570,102.350243,102.203598,102.322021,102.225189
101.889038,102.049072,101.807808,102.168198,102.117523,102.164040,102.160629,101.923065,102.332916,102.221291,101.889046,101.991737,101.899536,101.834099,101.833763,102.196983,102.388138,102.268051,101.819946,102.293190,102.133293,102.203911,102.310966,101.873795,102.195992,102.195724,104.265060,102.312271,101.948227,102.137192,102.241653,102.269585,102.327103,102.317429,102.172379,102.212814,102.269615,102.240173,102.236862,102.241989,102.403076,102.277351,102.243271,102.318771,102.352219,102.255241,102.222702,102.304825,102.377869,102.352570,102.360374,102.251419,102.323318,102.237732,102.657448,102.274078,102.398430,102.396011,102.368546,102.366577,102.350243,102.203270,102.320175,102.225189
101.889175,102.048744,101.809006,102.167854,102.117851,102.164703,102.160629,101.923386,102.332565,102.220947,101.888374,101.991402,101.900024,101.833786,101.834953,102.196983,102.388474,102.268387,101.819473,102.269234,102.133621,102.203911,102.312424,101.873459,102.195992,102.196060,104.209984,102.321281,101.949203,102.137352,102.241989,102.269913,102.326431,102.317429,102.173080,102.213165,102.269943,102.239838,102.236862,102.241524,102.403404,102.277351,102.242935,102.319939,102.349228,102.260941,102.223038,102.304474,102.377869,102.352570,102.360374,102.251762,102.323654,102.238060,102.514160,102.272606,102.398430,102.396339,102.368889,102.365402,102.350243,102.203270,102.320511,102.225510
101.889175,102.047623,101.809349,102.167519,102.118507,102.165047,102.160294,101.923065,102.332565,102.220612,101.888046,101.991074,101.900024,101.833290,101.834618,102.196983,102.389297,102.268051,101.820145,102.255104,102.133965,102.203239,102.312920,101.874130,102.195992,102.195389,104.209641,102.282616,101.950172,102.137024,102.241989,102.270256,102.326431,102.318275,102.172729,102.213829,102.270287,102.239502,102.235527,102.242325,102.403893,102.278030,102.243271,102.319939,102.328964,102.250397,102.221558,102.304138,102.377075,102.352242,102.360374,102.252121,102.324783,102.238396,102.405807,102.272285,102.399437,102.395882,102.368889,102.366249,102.350243,102.203934,102.320511,102.226364
101.888840,102.048615,101.808487,102.166512,102.118179,102.164703,102.159958,101.923386,102.332230,102.220291,101.888374,101.991074,101.900688,101.835106,101.834282,102.196983,102.388138,102.268723,101.820816,102.241135,102.133621,102.203590,102.312584,101.873795,102.195992,102.195389,104.194351,102.251617,101.948555,102.137352,102.241653,102.270584,102.326759,102.317764,102.173187,102.214165,102.269943,102.240982,102.234200,102.242325,102.403893,102.278030,102.243607,102.319939,102.312675,102.228592,102.220879,102.303459,102.376396,102.352570,102.360039,102.253159,102.325119,102.239418,102.324356,102.273079,102.400230,102.396011,102.369217,102.365067,102.351006,102.204140,102.321182,102.225510
101.888367,102.048271,101.808144,102.166054,102.118843,102.163696,102.159958,101.922379,102.332352,102.219948,101.889709,101.991882,101.900688,101.834770,101.833946,102.197319,102.388474,102.268723,101.820816,102.245781,102.133965,102.202896,102.312698,101.873459,102.196320,102.195389,104.163071,102.227280,101.946938,102.137024,102.241653,102.270256,102.326759,102.318108,102.173187,102.215019,102.269943,102.241318,102.233177,102.241852,102.404236,102.277184,102.244278,102.320610,102.300385,102.235306,102.220879,102.303459,102.376740,102.353394,102.360550,102.253845,102.325447,102.239418,102.278152,102.272415,102.400101,102.396011,102.368546,102.364395,102.351341,102.204140,102.321510,102.225510
101.889511,102.048615,101.808342,102.166054,102.118340,102.163696,102.159622,101.923203,102.332024,102.220291,101.892715,101.991547,101.901016,101.835434,101.833946,102.197647,102.388474,102.268723,101.821129,102.226486,102.133293,102.202560,102.312256,101.873123,102.196320,102.196060,104.133163,102.209457,101.945976,102.137352,102.241653,102.270256,102.325607,102.318108,102.172501,102.215370,102.269943,102.241974,102.232178,102.241852,102.404892,102.278030,102.244278,102.320267,102.290749,102.237320,102.222374,102.303123,102.377403,102.353737,102.360039,102.252457,102.325447,102.239731,102.272171,102.272087,102.400101,102.395683,102.368546,102.365570,102.351677,102.204475,102.321182,102.224854
101.890182,102.048615,101.807335,102.166382,102.118340,102.162231,102.159149,101.923866,102.332024,102.220947,101.895363,101.991074,101.900688,101.834770,101.833946,102.197319,102.388138,102.268051,101.820816,102.201859,102.133423,102.202560,102.312920,101.874237,102.196648,102.196709,104.087265,102.196129,101.946617,102.138008,102.241325,102.270256,102.326431,102.317940,102.172836,102.215019,102.270287,102.242653,102.231499,102.241852,102.404892,102.278030,102.244949,102.320610,102.283768,102.238991,102.222702,102.303459,102.377403,102.354065,102.360550,102.252121,102.326439,102.240746,102.269653,102.271622,102.400101,102.395340,102.369217,102.365913,102.352036,102.204475,102.320839,102.224518
101.889511,102.049416,101.806999,102.166718,102.117668,102.161888,102.160629,101.923386,102.332352,102.220474,101.894035,101.990395,101.900200,101.834770,101.833603,102.196983,102.388474,102.270500,101.822128,102.183556,102.132416,102.202896,102.312256,101.873901,102.196648,102.195389,103.992775,102.185127,101.946938,102.137352,102.241989,102.270584,102.326759,102.317604,102.172836,102.213829,102.269615,102.242973,102.230644,102.242188,102.405228,102.278694,102.244949,102.320267,102.278793,102.240341,102.223038,102.304581,102.377403,102.355255,102.360550,102.253967,102.326775,102.242096,102.267662,102.271950,102.399765,102.396011,102.369217,102.366249,102.351341,102.204140,102.321182,102.222992
101.888840,102.049751,101.807335,102.165710,102.118179,102.161888,102.160965,101.923721,102.332352,102.220810,101.892715,101.989723,101.900200,101.834770,101.832756,102.196655,102.388138,102.270500,101.822800,102.169250,102.132416,102.203239,102.311600,101.874237,102.196648,102.194412,103.589333,102.177124,101.949417,102.138336,102.242973,102.270584,102.328300,102.317604,102.173187,102.213501,102.269943,102.242973,102.232178,102.242188,102.404892,102.278694,102.244278,102.320953,102.275467,102.241348,102.223381,102.304245,102.377075,102.354599,102.359367,102.253281,102.327766,102.243103,102.265175,102.272285,102.400574,102.396675,102.369896,102.365913,102.352158,102.202927,102.320839,102.222664
101.888504,102.049751,101.807663,102.166847,102.117348,102.162361,102.160294,101.924072,102.333023,102.220474,101.892365,101.990067,101.899879,101.835106,101.832420,102.197830,102.386948,102.270721,101.825119,102.158928,102.132416,102.203590,102.312378,101.874580,102.196976,102.193733,103.282455,102.169952,101.950058,102.138336,102.243324,102.270584,102.327621,102.317276,102.173531,102.214012,102.269279,102.242653,102.232178,102.242188,102.405228,102.278694,102.244949,102.320610,102.273636,102.242012,102.223381,102.304581,102.377075,102.354599,102.359039,102.252243,102.327766,102.243431,102.264999,102.272285,102.400230,102.396339,102.369896,102.366249,102.350800,102.204475,102.320679,102.223854
101.888504,102.049072,101.809158,102.166054,102.117348,102.162697,102.160294,101.923721,102.332680,102.221291,101.895035,101.989723,101.900352,101.835106,101.832420,102.197495,102.387466,102.269722,101.826797,102.151611,102.132416,102.204269,102.311935,101.873901,102.196320,102.194733,103.049011,102.164955,101.950386,102.138008,102.244316,102.270584,102.327957,102.317276,102.172043,102.214363,102.269279,102.241501,102.231499,102.242325,102.404892,102.279030,102.244949,102.319450,102.271317,102.242348,102.224045,102.303795,102.377403,102.354935,102.360229,102.252243,102.329102,102.244102,102.263672,102.272606,102.400230,102.396339,102.370361,102.365913,102.350800,102.204475,102.320679,102.223320
101.888840,102.048065,101.809158,102.166054,102.117348,102.162697,102.160294,101.923721,102.333488,102.221291,101.901016,101.988708,101.900688,101.834770,101.832596,102.196655,102.386803,102.268723,101.826462,102.145111,102.132095,102.204605,102.311600,101.873901,102.197311,102.195724,102.871300,102.161629,101.950386,102.137192,102.243973,102.271255,102.328979,102.317604,102.171700,102.214165,102.269615,102.240509,102.231171,102.242188,102.404892,102.279556,102.245285,102.319115,102.269783,102.242683,102.224045,102.304825,102.377754,102.354599,102.360886,102.252243,102.329758,102.244438,102.263344,102.272606,102.399895,102.396675,102.370033,102.365242,102.351135,102.204475,102.320015,102.222664
101.889175,102.048065,101.808823,102.166054,102.116684,102.163040,102.159821,101.922882,102.334175,102.221626,101.904495,101.987701,101.901016,101.832962,101.833275,102.197319,102.387619,102.276070,101.824326,102.140121,102.132751,102.205048,102.311104,101.873558,102.196648,102.196930,102.733543,102.159286,101.950386,102.137192,102.244316,102.270584,102.328125,102.318100,102.171814,102.214165,102.270432,102.240509,102.230827,102.241852,102.405228,102.278366,102.245956,102.319786,102.267792,102.243828,102.223717,102.305161,102.379219,102.354065,102.361221,102.251083,102.329758,102.244308,102.263199,102.272606,102.399895,102.396339,102.370033,102.365570,102.351135,102.203598,102.320351,102.222328
101.889175,102.048409,101.808167,102.165375,102.116356,102.163040,102.160294,101.923721,102.334175,102.220947,101.905830,101.990196,101.899879,101.833290,101.832420,102.196327,102.387283,102.285095,101.823471,102.136780,102.132095,102.203590,102.310760,101.873215,102.195992,102.197266,102.628891,102.156624,101.950706,102.138008,102.243149,102.270920,102.329323,102.317764,102.171127,102.213501,102.270096,102.240509,102.230499,102.241852,102.405563,102.277184,102.246292,102.319115,102.265343,102.243828,102.224045,102.304825,102.379562,102.354935,102.361221,102.251762,102.330093,102.244644,102.262199,102.272285,102.401367,102.396675,102.371040,102.366249,102.351479,102.204277,102.320679,102.222328
101.889656,102.048409,101.807335,102.165375,102.116020,102.163696,102.160294,101.923721,102.332680,102.220612,101.905830,101.992210,101.898880,101.833618,101.832756,102.195992,102.386612,102.291100,101.822800,102.133125,102.131622,102.203911,102.310760,101.872879,102.196785,102.197266,102.550560,102.154289,101.950706,102.138008,102.243149,102.270584,102.328979,102.317436,102.170784,102.213165,102.270096,102.240173,102.230499,102.242188,102.405228,102.277687,102.245956,102.319115,102.264671,102.243828,102.223717,102.305496,102.378426,102.354599,102.361221,102.252586,102.330421,102.244644,102.261528,102.271622,102.400230,102.397011,102.370903,102.366577,102.352562,102.204613,102.320679,102.223190
101.889992,102.049072,101.806664,102.166382,102.117348,102.163696,102.160294,101.923065,102.332352,102.219612,101.904160,101.993225,101.898544,101.833618,101.832420,102.196510,102.387772,102.290428,101.822479,102.131134,102.130966,102.204269,102.312920,101.872879,102.196457,102.196930,102.489418,102.153290,101.949730,102.137672,102.242813,102.270920,102.329323,102.317436,102.170433,102.214012,102.271111,102.240173,102.230164,102.242325,102.405563,102.277878,102.246292,102.319786,102.264671,102.243019,102.224838,102.304825,102.378769,102.354599,102.360886,102.252586,102.330421,102.244308,102.261208,102.271622,102.399895,102.397011,102.371376,102.366913,102.352158,102.204613,102.320351,102.223518
101.888985,102.048744,101.806664,102.166847,102.117020,102.164703,102.159958,101.922714,102.332352,102.220291,101.899689,101.993561,101.898209,101.834290,101.833092,102.196838,102.387428,102.298782,101.823135,102.129471,102.130966,102.203911,102.312424,101.873215,102.197121,102.197266,102.441513,102.152290,101.949081,102.137672,102.241821,102.271072,102.328979,102.316940,102.170433,102.213699,102.271111,102.240829,102.230499,102.240852,102.404892,102.277542,102.245956,102.320145,102.263672,102.243690,102.224380,102.304474,102.379562,102.354263,102.361557,102.252586,102.330421,102.244308,102.259689,102.272751,102.399216,102.398849,102.370903,102.367142,102.353180,102.204803,102.320679,102.222992
101.888504,102.048409,101.807335,102.166054,102.116684,102.164703,102.159958,101.922714,102.332024,102.219948,101.895706,101.992889,101.898880,101.833618,101.833092,102.196327,102.386276,102.314148,101.823135,102.127312,102.131302,102.203239,102.313416,101.873558,102.197433,102.197594,102.404823,102.151291,101.947800,102.138199,102.242661,102.270584,102.329659,102.316261,102.170433,102.213501,102.270767,102.241173,102.231171,102.242325,102.405228,102.278046,102.245285,102.321983,102.262680,102.245506,102.225174,102.304138,102.378883,102.354935,102.360374,102.253281,102.330757,102.245445,102.258362,102.271950,102.398880,102.399170,102.370567,102.366249,102.353180,102.204475,102.320679,102.223656
101.887833,102.047737,101.808342,102.167183,102.117348,102.165047,102.160439,101.922714,102.331345,102.220612,101.894035,101.992210,101.898880,101.833290,101.833946,102.197495,102.386276,102.304237,101.823135,102.124329,102.132095,102.203239,102.313087,101.874237,102.197433,102.197594,102.375946,102.150955,101.948441,102.137352,102.243324,102.271408,102.330002,102.316940,102.170433,102.213699,102.271446,102.241173,102.231834,102.242790,102.404892,102.278381,102.245956,102.321983,102.262352,102.245834,102.224045,102.304825,102.377869,102.354599,102.361221,102.253281,102.331093,102.245445,102.258545,102.272415,102.400040,102.398521,102.370232,102.366249,102.353180,102.204475,102.320351,102.223320
101.888504,102.048409,101.807808,102.166847,102.117851,102.164375,102.161446,101.922379,102.332024,102.220612,101.892715,101.992683,101.899689,101.832962,101.833603,102.196983,102.386276,102.295219,101.823471,102.121811,102.130630,102.203911,102.313751,101.874580,102.197433,102.197594,102.353867,102.150620,101.947594,102.138199,102.243324,102.270920,102.330002,102.316597,102.171562,102.214012,102.271446,102.242172,102.232513,102.241188,102.403893,102.278702,102.245285,102.321983,102.262009,102.246178,102.224045,102.305161,102.378540,102.354599,102.361557,102.252930,102.331093,102.245773,102.257362,102.271751,102.399353,102.397850,102.369896,102.366249,102.352715,102.204140,102.320679,102.224518
101.888840,102.047737,101.808670,102.166054,102.117523,102.163231,102.161446,101.922379,102.333488,102.219948,101.891045,101.993027,101.899216,101.832962,101.833603,102.197830,102.385460,102.289207,101.823135,102.121147,102.130630,102.204269,102.314568,101.873795,102.198105,102.197922,102.336197,102.150467,101.947464,102.138199,102.242973,102.270920,102.330002,102.317764,102.171562,102.213699,102.270958,102.242508,102.232178,102.241989,102.404236,102.279381,102.245621,102.322311,102.262352,102.245369,102.224045,102.305161,102.378883,102.354263,102.363052,102.253281,102.330757,102.246109,102.257034,102.270615,102.399025,102.397850,102.369553,102.365913,102.352371,102.203468,102.320351,102.224190
